153,153 140,148
154,153 141,148
154,153 142,148
155,153 143,148
155,153 144,148
156,153 145,148
156,153 146,148
157,153 147,148
157,153 148,148
158,153 149,148
158,153 150,148
159,153 151,148
159,153 152,148
160,152 153,148
160,152 154,148
161,152 155,148
161,152 156,148
162,152 157,148
162,152 158,148
163,152 159,148
163,152 160,148
164,152 161,148
164,152 162,148
165,152 163,148
165,152 164,148
166,152 165,148
166,152 166,148
167,152 167,148
167,152 168,148
168,152 169,148
168,152 170,148
169,152 171,148
169,152 172,148
170,152 173,148
170,152 174,148
171,152 175,148
171,152 176,148
172,152 177,148
172,152 178,148
173,152 179,147
173,152 180,147
174,152 181,147
174,152 182,147
175,152 183,147
175,152 184,147
176,152 185,147
176,152 186,147
177,152 187,147
177,152 188,147
178,152 189,147
178,152 190,147
179,152 191,147
179,152 192,147
180,152 193,147
180,152 194,147
181,152 195,147
181,152 196,147
182,152 197,147
182,152 198,147
183,152 199,147
183,152 200,147
184,152 201,147
184,152 202,147
185,152 203,147
185,152 204,147
186,152 205,147
186,152 206,147
131,153 96,150
131,153 97,150
132,154 98,150
132,154 99,150
133,154 100,150
133,154 101,150
134,154 102,150
134,154 103,150
135,154 104,150
135,154 105,150
136,154 106,150
136,154 107,150
137,154 108,150
137,154 109,150
138,154 110,150
138,154 111,150
139,154 112,150
139,154 113,150
140,154 114,150
140,154 115,150
141,154 116,150
141,154 117,150
142,154 118,150
142,154 119,150
143,154 120,150
143,154 121,150
144,154 122,150
144,154 123,150
145,154 124,149
145,154 125,149
146,154 126,149
146,154 127,149
147,154 128,149
147,154 129,149
148,154 130,149
148,154 131,149
149,154 132,149
149,154 133,149
150,154 134,149
150,154 135,149
151,154 136,149
151,154 137,149
152,154 138,149
152,154 139,149
153,154 140,149
153,154 141,149
154,154 142,149
154,154 143,149
155,154 144,149
155,154 145,149
156,154 146,149
156,154 147,149
157,154 148,149
157,154 149,149
158,154 150,149
158,154 151,149
159,154 152,149
160,153 153,149
160,153 154,149
161,153 155,149
161,153 156,149
162,153 157,149
162,153 158,149
163,153 159,149
163,153 160,149
164,153 161,149
164,153 162,149
165,153 163,149
165,153 164,149
166,153 165,149
166,153 166,149
167,153 167,149
167,153 168,149
168,153 169,149
168,153 170,149
169,153 171,149
169,153 172,149
170,153 173,149
170,153 174,149
171,153 175,149
171,153 176,149
172,153 177,149
172,153 178,149
173,153 179,148
173,153 180,148
174,153 181,148
174,153 182,148
175,153 183,148
175,153 184,148
176,153 185,148
176,153 186,148
177,153 187,148
177,153 188,148
178,153 189,148
178,153 190,148
179,153 191,148
179,153 192,148
180,153 193,148
180,153 194,148
181,153 195,148
181,153 196,148
182,153 197,148
182,153 198,148
183,153 199,148
183,153 200,148
184,153 201,148
184,153 202,148
185,153 203,148
185,153 204,148
186,153 205,148
186,153 206,148
131,154 96,150
131,154 97,150
132,155 98,150
132,155 99,150
133,155 100,150
133,155 101,150
134,155 102,150
134,155 103,150
135,155 104,150
135,155 105,150
136,155 106,150
136,155 107,150
137,155 108,150
137,155 109,150
138,155 110,150
138,155 111,150
139,155 112,150
139,155 113,150
140,155 114,150
140,155 115,150
141,155 116,150
141,155 117,150
142,155 118,150
142,155 119,150
143,155 120,150
143,155 121,150
144,155 122,150
144,155 123,150
145,155 124,149
145,155 125,149
146,155 126,149
146,155 127,149
147,155 128,149
147,155 129,149
148,155 130,149
148,155 131,149
149,155 132,149
149,155 133,149
150,155 134,149
150,155 135,149
151,155 136,149
151,155 137,149
152,155 138,149
152,155 139,149
153,155 140,149
153,155 141,149
154,155 142,149
154,155 143,149
155,155 144,149
155,155 145,149
156,155 146,149
156,155 147,149
157,155 148,149
157,155 149,149
158,155 150,149
158,155 151,149
159,155 152,149
160,154 153,149
160,154 154,149
161,154 155,149
161,154 156,149
162,154 157,149
162,154 158,149
163,154 159,149
163,154 160,149
164,154 161,149
164,154 162,149
165,154 163,149
165,154 164,149
166,154 165,149
166,154 166,149
167,154 167,149
167,154 168,149
168,154 169,149
168,154 170,149
169,154 171,149
169,154 172,149
170,154 173,149
170,154 174,149
171,154 175,149
171,154 176,149
172,154 177,149
172,154 178,149
173,154 179,148
173,154 180,148
174,154 181,148
174,154 182,148
175,154 183,148
175,154 184,148
176,154 185,148
176,154 186,148
177,154 187,148
177,154 188,148
178,154 189,148
178,154 190,148
179,154 191,148
179,154 192,148
180,154 193,148
180,154 194,148
181,154 195,148
181,154 196,148
182,154 197,148
182,154 198,148
183,154 199,148
183,154 200,148
184,154 201,148
184,154 202,148
185,154 203,148
185,154 204,148
186,154 205,148
186,154 206,148
130,154 96,151
130,154 97,151
131,155 98,151
131,155 99,151
132,156 100,151
132,156 101,151
133,156 102,151
133,156 103,151
134,156 104,151
134,156 105,151
135,156 106,151
135,156 107,151
136,156 108,151
136,156 109,151
137,156 110,151
137,156 111,151
138,156 112,151
138,156 113,151
139,156 114,151
139,156 115,151
140,156 116,151
140,156 117,151
141,156 118,151
141,156 119,151
142,156 120,151
142,156 121,151
143,156 122,151
143,156 123,151
144,156 124,150
145,156 125,150
145,156 126,150
146,156 127,150
146,156 128,150
147,156 129,150
147,156 130,150
148,156 131,150
148,156 132,150
149,156 133,150
149,156 134,150
150,156 135,150
150,156 136,150
151,156 137,150
151,156 138,150
152,156 139,150
152,156 140,150
153,156 141,150
153,156 142,150
154,156 143,150
154,156 144,150
155,156 145,150
155,156 146,150
156,156 147,150
156,156 148,150
157,156 149,150
157,156 150,150
158,156 151,150
159,156 152,150
159,156 153,150
160,155 154,150
160,155 155,150
161,155 156,150
161,155 157,150
162,155 158,150
162,155 159,150
163,155 160,150
163,155 161,150
164,155 162,150
164,155 163,150
165,155 164,150
165,155 165,150
166,155 166,150
166,155 167,150
167,155 168,150
167,155 169,150
168,155 170,150
168,155 171,150
169,155 172,150
169,155 173,150
170,155 174,150
170,155 175,150
171,155 176,150
171,155 177,150
172,155 178,150
173,155 179,149
173,155 180,149
174,155 181,149
174,155 182,149
175,155 183,149
175,155 184,149
176,155 185,149
176,155 186,149
177,155 187,149
177,155 188,149
178,155 189,149
178,155 190,149
179,155 191,149
179,155 192,149
180,155 193,149
180,155 194,149
181,155 195,149
181,155 196,149
182,155 197,149
182,155 198,149
183,155 199,149
183,155 200,149
184,155 201,149
184,155 202,149
185,155 203,149
185,155 204,149
186,155 205,149
187,154 206,149
130,155 96,152
130,155 97,152
131,156 98,152
131,156 99,152
132,157 100,152
132,157 101,152
133,157 102,152
133,157 103,152
134,157 104,152
134,157 105,152
135,157 106,152
135,157 107,152
136,157 108,152
136,157 109,152
137,157 110,152
137,157 111,152
138,157 112,152
138,157 113,152
139,157 114,152
139,157 115,152
140,157 116,152
140,157 117,152
141,157 118,152
141,157 119,152
142,157 120,152
142,157 121,152
143,157 122,152
143,157 123,152
144,157 124,151
145,157 125,151
145,157 126,151
146,157 127,151
146,157 128,151
147,157 129,151
147,157 130,151
148,157 131,151
148,157 132,151
149,157 133,151
149,157 134,151
150,157 135,151
150,157 136,151
151,157 137,151
151,157 138,151
152,157 139,151
152,157 140,151
153,157 141,151
153,157 142,151
154,157 143,151
154,157 144,151
155,157 145,151
155,157 146,151
156,157 147,151
156,157 148,151
157,157 149,151
157,157 150,151
158,157 151,151
159,157 152,151
159,157 153,151
160,156 154,151
160,156 155,151
161,156 156,151
161,156 157,151
162,156 158,151
162,156 159,151
163,156 160,151
163,156 161,151
164,156 162,151
164,156 163,151
165,156 164,151
165,156 165,151
166,156 166,151
166,156 167,151
167,156 168,151
167,156 169,151
168,156 170,151
168,156 171,151
169,156 172,151
169,156 173,151
170,156 174,151
170,156 175,151
171,156 176,151
171,156 177,151
172,156 178,151
173,156 179,150
173,156 180,150
174,156 181,150
174,156 182,150
175,156 183,150
175,156 184,150
176,156 185,150
176,156 186,150
177,156 187,150
177,156 188,150
178,156 189,150
178,156 190,150
179,156 191,150
179,156 192,150
180,156 193,150
180,156 194,150
181,156 195,150
181,156 196,150
182,156 197,150
182,156 198,150
183,156 199,150
183,156 200,150
184,156 201,150
184,156 202,150
185,156 203,150
185,156 204,150
186,156 205,150
187,155 206,150
130,156 96,152
130,156 97,152
131,157 98,152
131,157 99,152
132,158 100,152
132,158 101,152
133,158 102,152
133,158 103,152
134,158 104,152
134,158 105,152
135,158 106,152
135,158 107,152
136,158 108,152
136,158 109,152
137,158 110,152
137,158 111,152
138,158 112,152
138,158 113,152
139,158 114,152
140,158 115,152
140,158 116,152
141,158 117,152
141,158 118,152
142,158 119,152
142,158 120,152
143,158 121,152
143,158 122,152
144,158 123,152
144,158 124,151
145,158 125,151
145,158 126,151
146,158 127,151
146,158 128,151
147,158 129,151
147,158 130,151
148,158 131,151
148,158 132,151
149,158 133,151
150,158 134,151
150,158 135,151
151,158 136,151
151,158 137,151
152,158 138,151
152,158 139,151
153,158 140,151
153,158 141,151
154,158 142,151
154,158 143,151
155,158 144,151
155,158 145,151
156,158 146,151
156,158 147,151
157,158 148,151
157,158 149,151
158,158 150,151
158,158 151,151
159,158 152,151
160,157 153,151
160,157 154,151
161,157 155,151
161,157 156,151
162,157 157,151
162,157 158,151
163,157 159,151
163,157 160,151
164,157 161,151
164,157 162,151
165,157 163,151
165,157 164,151
166,157 165,151
166,157 166,151
167,157 167,151
167,157 168,151
168,157 169,151
169,157 170,151
169,157 171,151
170,157 172,151
170,157 173,151
171,157 174,151
171,157 175,151
172,157 176,151
172,157 177,151
173,157 178,151
173,157 179,150
174,157 180,150
174,157 181,150
175,157 182,150
175,157 183,150
176,157 184,150
176,157 185,150
177,157 186,150
177,157 187,150
178,157 188,150
179,157 189,150
179,157 190,150
180,157 191,150
180,157 192,150
181,157 193,150
181,157 194,150
182,157 195,150
182,157 196,150
183,157 197,150
183,157 198,150
184,157 199,150
184,157 200,150
185,157 201,150
185,157 202,150
186,157 203,150
186,157 204,150
187,156 205,150
187,156 206,150
129,156 97,153
129,156 98,153
130,157 99,153
130,157 100,153
131,158 101,153
131,158 102,153
132,159 103,153
132,159 104,153
133,159 105,153
133,159 106,153
134,159 107,153
134,159 108,153
135,159 109,153
136,159 110,153
136,159 111,153
137,159 112,153
137,159 113,153
138,159 114,153
138,159 115,153
139,159 116,153
139,159 117,153
140,159 118,153
140,159 119,153
141,159 120,153
141,159 121,153
142,159 122,153
143,159 123,153
143,159 124,152
144,159 125,152
144,159 126,152
145,159 127,152
145,159 128,152
146,159 129,152
146,159 130,152
147,159 131,152
147,159 132,152
148,159 133,152
149,159 134,152
149,159 135,152
150,159 136,152
150,159 137,152
151,159 138,152
151,159 139,152
152,159 140,152
152,159 141,152
153,159 142,152
153,159 143,152
154,159 144,152
154,159 145,152
155,159 146,152
156,159 147,152
156,159 148,152
157,159 149,152
157,159 150,152
158,159 151,152
158,159 152,152
159,159 153,152
159,159 154,152
160,158 155,152
160,158 156,152
161,158 157,152
162,158 158,152
162,158 159,152
163,158 160,152
163,158 161,152
164,158 162,152
164,158 163,152
165,158 164,152
165,158 165,152
166,158 166,152
166,158 167,152
167,158 168,152
167,158 169,152
168,158 170,152
169,158 171,152
169,158 172,152
170,158 173,152
170,158 174,152
171,158 175,152
171,158 176,152
172,158 177,152
172,158 178,152
173,158 179,151
173,158 180,151
174,158 181,151
175,158 182,151
175,158 183,151
176,158 184,151
176,158 185,151
177,158 186,151
177,158 187,151
178,158 188,151
178,158 189,151
179,158 190,151
179,158 191,151
180,158 192,151
180,158 193,151
181,158 194,151
182,158 195,151
182,158 196,151
183,158 197,151
183,158 198,151
184,158 199,151
184,158 200,151
185,158 201,151
185,158 202,151
186,158 203,151
186,158 204,151
187,157 205,151
188,156 206,151
129,157 97,154
129,157 98,154
130,158 99,154
130,158 100,154
131,159 101,154
131,159 102,154
132,160 103,154
132,160 104,154
133,160 105,154
133,160 106,154
134,160 107,154
134,160 108,154
135,160 109,154
136,160 110,154
136,160 111,154
137,160 112,154
137,160 113,154
138,160 114,154
138,160 115,154
139,160 116,154
139,160 117,154
140,160 118,154
140,160 119,154
141,160 120,154
141,160 121,154
142,160 122,154
143,160 123,154
143,160 124,153
144,160 125,153
144,160 126,153
145,160 127,153
145,160 128,153
146,160 129,153
146,160 130,153
147,160 131,153
147,160 132,153
148,160 133,153
149,160 134,153
149,160 135,153
150,160 136,153
150,160 137,153
151,160 138,153
151,160 139,153
152,160 140,153
152,160 141,153
153,160 142,153
153,160 143,153
154,160 144,153
154,160 145,153
155,160 146,153
156,160 147,153
156,160 148,153
157,160 149,153
157,160 150,153
158,160 151,153
158,160 152,153
159,160 153,153
159,160 154,153
160,159 155,153
160,159 156,153
161,159 157,153
162,159 158,153
162,159 159,153
163,159 160,153
163,159 161,153
164,159 162,153
164,159 163,153
165,159 164,153
165,159 165,153
166,159 166,153
166,159 167,153
167,159 168,153
167,159 169,153
168,159 170,153
169,159 171,153
169,159 172,153
170,159 173,153
170,159 174,153
171,159 175,153
171,159 176,153
172,159 177,153
172,159 178,153
173,159 179,152
173,159 180,152
174,159 181,152
175,159 182,152
175,159 183,152
176,159 184,152
176,159 185,152
177,159 186,152
177,159 187,152
178,159 188,152
178,159 189,152
179,159 190,152
179,159 191,152
180,159 192,152
180,159 193,152
181,159 194,152
182,159 195,152
182,159 196,152
183,159 197,152
183,159 198,152
184,159 199,152
184,159 200,152
185,159 201,152
185,159 202,152
186,159 203,152
186,159 204,152
187,158 205,152
188,157 206,152
129,158 97,154
129,158 98,154
130,159 99,154
130,159 100,154
131,160 101,154
131,160 102,154
132,161 103,154
132,161 104,154
133,161 105,154
133,161 106,154
134,161 107,154
135,161 108,154
135,161 109,154
136,161 110,154
136,161 111,154
137,161 112,154
137,161 113,154
138,161 114,154
138,161 115,154
139,161 116,154
140,161 117,154
140,161 118,154
141,161 119,154
141,161 120,154
142,161 121,154
142,161 122,154
143,161 123,154
143,161 124,153
144,161 125,153
144,161 126,153
145,161 127,153
146,161 128,153
146,161 129,153
147,161 130,153
147,161 131,153
148,161 132,153
148,161 133,153
149,161 134,153
149,161 135,153
150,161 136,153
151,161 137,153
151,161 138,153
152,161 139,153
152,161 140,153
153,161 141,153
153,161 142,153
154,161 143,153
154,161 144,153
155,161 145,153
155,161 146,153
156,161 147,153
157,161 148,153
157,161 149,153
158,161 150,153
158,161 151,153
159,161 152,153
159,161 153,153
160,160 154,153
160,160 155,153
161,160 156,153
162,160 157,153
162,160 158,153
163,160 159,153
163,160 160,153
164,160 161,153
164,160 162,153
165,160 163,153
165,160 164,153
166,160 165,153
166,160 166,153
167,160 167,153
168,160 168,153
168,160 169,153
169,160 170,153
169,160 171,153
170,160 172,153
170,160 173,153
171,160 174,153
171,160 175,153
172,160 176,153
173,160 177,153
173,160 178,153
174,160 179,152
174,160 180,152
175,160 181,152
175,160 182,152
176,160 183,152
176,160 184,152
177,160 185,152
177,160 186,152
178,160 187,152
179,160 188,152
179,160 189,152
180,160 190,152
180,160 191,152
181,160 192,152
181,160 193,152
182,160 194,152
182,160 195,152
183,160 196,152
184,160 197,152
184,160 198,152
185,160 199,152
185,160 200,152
186,160 201,152
186,160 202,152
187,159 203,152
187,159 204,152
188,158 205,152
189,157 206,152
128,158 97,155
128,158 98,155
129,159 99,155
129,159 100,155
130,160 101,155
130,160 102,155
131,161 103,155
131,161 104,155
132,162 105,155
133,162 106,155
133,162 107,155
134,162 108,155
134,162 109,155
135,162 110,155
135,162 111,155
136,162 112,155
136,162 113,155
137,162 114,155
138,162 115,155
138,162 116,155
139,162 117,155
139,162 118,155
140,162 119,155
140,162 120,155
141,162 121,155
141,162 122,155
142,162 123,155
143,162 124,154
143,162 125,154
144,162 126,154
144,162 127,154
145,162 128,154
145,162 129,154
146,162 130,154
147,162 131,154
147,162 132,154
148,162 133,154
148,162 134,154
149,162 135,154
149,162 136,154
150,162 137,154
150,162 138,154
151,162 139,154
152,162 140,154
152,162 141,154
153,162 142,154
153,162 143,154
154,162 144,154
154,162 145,154
155,162 146,154
155,162 147,154
156,162 148,154
157,162 149,154
157,162 150,154
158,162 151,154
158,162 152,154
159,162 153,154
159,162 154,154
160,161 155,154
161,161 156,154
161,161 157,154
162,161 158,154
162,161 159,154
163,161 160,154
163,161 161,154
164,161 162,154
164,161 163,154
165,161 164,154
166,161 165,154
166,161 166,154
167,161 167,154
167,161 168,154
168,161 169,154
168,161 170,154
169,161 171,154
169,161 172,154
170,161 173,154
171,161 174,154
171,161 175,154
172,161 176,154
172,161 177,154
173,161 178,154
173,161 179,153
174,161 180,153
175,161 181,153
175,161 182,153
176,161 183,153
176,161 184,153
177,161 185,153
177,161 186,153
178,161 187,153
178,161 188,153
179,161 189,153
180,161 190,153
180,161 191,153
181,161 192,153
181,161 193,153
182,161 194,153
182,161 195,153
183,161 196,153
183,161 197,153
184,161 198,153
185,161 199,153
185,161 200,153
186,161 201,153
186,161 202,153
187,160 203,153
187,160 204,153
188,159 205,153
189,158 206,153
128,159 97,156
128,159 98,156
129,160 99,156
129,160 100,156
130,161 101,156
130,161 102,156
131,162 103,156
131,162 104,156
132,163 105,156
133,163 106,156
133,163 107,156
134,163 108,156
134,163 109,156
135,163 110,156
135,163 111,156
136,163 112,156
136,163 113,156
137,163 114,156
138,163 115,156
138,163 116,156
139,163 117,156
139,163 118,156
140,163 119,156
140,163 120,156
141,163 121,156
141,163 122,156
142,163 123,156
143,163 124,155
143,163 125,155
144,163 126,155
144,163 127,155
145,163 128,155
145,163 129,155
146,163 130,155
147,163 131,155
147,163 132,155
148,163 133,155
148,163 134,155
149,163 135,155
149,163 136,155
150,163 137,155
150,163 138,155
151,163 139,155
152,163 140,155
152,163 141,155
153,163 142,155
153,163 143,155
154,163 144,155
154,163 145,155
155,163 146,155
155,163 147,155
156,163 148,155
157,163 149,155
157,163 150,155
158,163 151,155
158,163 152,155
159,163 153,155
159,163 154,155
160,162 155,155
161,162 156,155
161,162 157,155
162,162 158,155
162,162 159,155
163,162 160,155
163,162 161,155
164,162 162,155
164,162 163,155
165,162 164,155
166,162 165,155
166,162 166,155
167,162 167,155
167,162 168,155
168,162 169,155
168,162 170,155
169,162 171,155
169,162 172,155
170,162 173,155
171,162 174,155
171,162 175,155
172,162 176,155
172,162 177,155
173,162 178,155
173,162 179,154
174,162 180,154
175,162 181,154
175,162 182,154
176,162 183,154
176,162 184,154
177,162 185,154
177,162 186,154
178,162 187,154
178,162 188,154
179,162 189,154
180,162 190,154
180,162 191,154
181,162 192,154
181,162 193,154
182,162 194,154
182,162 195,154
183,162 196,154
183,162 197,154
184,162 198,154
185,162 199,154
185,162 200,154
186,162 201,154
186,162 202,154
187,161 203,154
187,161 204,154
188,160 205,154
189,159 206,154
128,160 97,156
128,160 98,156
129,161 99,156
129,161 100,156
130,162 101,156
130,162 102,156
131,163 103,156
131,163 104,156
132,164 105,156
133,164 106,156
133,164 107,156
134,164 108,156
134,164 109,156
135,164 110,156
135,164 111,156
136,164 112,156
137,164 113,156
137,164 114,156
138,164 115,156
138,164 116,156
139,164 117,156
139,164 118,156
140,164 119,156
141,164 120,156
141,164 121,156
142,164 122,156
142,164 123,156
143,164 124,155
143,164 125,155
144,164 126,155
145,164 127,155
145,164 128,155
146,164 129,155
146,164 130,155
147,164 131,155
147,164 132,155
148,164 133,155
149,164 134,155
149,164 135,155
150,164 136,155
150,164 137,155
151,164 138,155
151,164 139,155
152,164 140,155
153,164 141,155
153,164 142,155
154,164 143,155
154,164 144,155
155,164 145,155
155,164 146,155
156,164 147,155
157,164 148,155
157,164 149,155
158,164 150,155
158,164 151,155
159,164 152,155
159,164 153,155
160,163 154,155
160,163 155,155
161,163 156,155
162,163 157,155
162,163 158,155
163,163 159,155
163,163 160,155
164,163 161,155
164,163 162,155
165,163 163,155
166,163 164,155
166,163 165,155
167,163 166,155
167,163 167,155
168,163 168,155
168,163 169,155
169,163 170,155
170,163 171,155
170,163 172,155
171,163 173,155
171,163 174,155
172,163 175,155
172,163 176,155
173,163 177,155
174,163 178,155
174,163 179,154
175,163 180,154
175,163 181,154
176,163 182,154
176,163 183,154
177,163 184,154
178,163 185,154
178,163 186,154
179,163 187,154
179,163 188,154
180,163 189,154
180,163 190,154
181,163 191,154
182,163 192,154
182,163 193,154
183,163 194,154
183,163 195,154
184,163 196,154
184,163 197,154
185,163 198,154
186,163 199,154
186,163 200,154
187,162 201,154
187,162 202,154
188,161 203,154
188,161 204,154
189,160 205,154
190,159 206,154
127,160 97,157
127,160 98,157
128,161 99,157
128,161 100,157
129,162 101,157
129,162 102,157
130,163 103,157
131,164 104,157
131,164 105,157
132,165 106,157
132,165 107,157
133,165 108,157
133,165 109,157
134,165 110,157
135,165 111,157
135,165 112,157
136,165 113,157
136,165 114,157
137,165 115,157
137,165 116,157
138,165 117,157
139,165 118,157
139,165 119,157
140,165 120,157
140,165 121,157
141,165 122,157
142,165 123,157
142,165 124,156
143,165 125,156
143,165 126,156
144,165 127,156
144,165 128,156
145,165 129,156
146,165 130,156
146,165 131,156
147,165 132,156
147,165 133,156
148,165 134,156
148,165 135,156
149,165 136,156
150,165 137,156
150,165 138,156
151,165 139,156
151,165 140,156
152,165 141,156
153,165 142,156
153,165 143,156
154,165 144,156
154,165 145,156
155,165 146,156
155,165 147,156
156,165 148,156
157,165 149,156
157,165 150,156
158,165 151,156
158,165 152,156
159,165 153,156
159,165 154,156
160,164 155,156
161,164 156,156
161,164 157,156
162,164 158,156
162,164 159,156
163,164 160,156
163,164 161,156
164,164 162,156
165,164 163,156
165,164 164,156
166,164 165,156
166,164 166,156
167,164 167,156
168,164 168,156
168,164 169,156
169,164 170,156
169,164 171,156
170,164 172,156
170,164 173,156
171,164 174,156
172,164 175,156
172,164 176,156
173,164 177,156
173,164 178,156
174,164 179,155
174,164 180,155
175,164 181,155
176,164 182,155
176,164 183,155
177,164 184,155
177,164 185,155
178,164 186,155
179,164 187,155
179,164 188,155
180,164 189,155
180,164 190,155
181,164 191,155
181,164 192,155
182,164 193,155
183,164 194,155
183,164 195,155
184,164 196,155
184,164 197,155
185,164 198,155
185,164 199,155
186,164 200,155
187,163 201,155
187,163 202,155
188,162 203,155
188,162 204,155
189,161 205,155
190,160 206,155
127,161 97,158
127,161 98,158
128,162 99,158
128,162 100,158
129,163 101,158
129,163 102,158
130,164 103,158
131,165 104,158
131,165 105,158
132,166 106,158
132,166 107,158
133,166 108,158
134,166 109,158
134,166 110,158
135,166 111,158
135,166 112,158
136,166 113,158
136,166 114,158
137,166 115,158
138,166 116,158
138,166 117,158
139,166 118,158
139,166 119,158
140,166 120,158
141,166 121,158
141,166 122,158
142,166 123,158
142,166 124,157
143,166 125,157
144,166 126,157
144,166 127,157
145,166 128,157
145,166 129,157
146,166 130,157
146,166 131,157
147,166 132,157
148,166 133,157
148,166 134,157
149,166 135,157
149,166 136,157
150,166 137,157
151,166 138,157
151,166 139,157
152,166 140,157
152,166 141,157
153,166 142,157
154,166 143,157
154,166 144,157
155,166 145,157
155,166 146,157
156,166 147,157
156,166 148,157
157,166 149,157
158,166 150,157
158,166 151,157
159,166 152,157
159,166 153,157
160,165 154,157
161,165 155,157
161,165 156,157
162,165 157,157
162,165 158,157
163,165 159,157
163,165 160,157
164,165 161,157
165,165 162,157
165,165 163,157
166,165 164,157
166,165 165,157
167,165 166,157
168,165 167,157
168,165 168,157
169,165 169,157
169,165 170,157
170,165 171,157
171,165 172,157
171,165 173,157
172,165 174,157
172,165 175,157
173,165 176,157
173,165 177,157
174,165 178,157
175,165 179,156
175,165 180,156
176,165 181,156
176,165 182,156
177,165 183,156
178,165 184,156
178,165 185,156
